통계년월,통계시도명,통계시군구명,수급자구분,성별,연령구간,수급자수
201905,부산광역시,해운대구,일반수급자,남성,75~79세,420
201905,부산광역시,해운대구,일반수급자,남성,7~12세,407
201905,부산광역시,해운대구,일반수급자,남성,80~89세,352
201905,부산광역시,해운대구,일반수급자,남성,90세이상,34
201905,부산광역시,해운대구,일반수급자,여성,7세미만,102
201905,부산광역시,해운대구,일반수급자,여성,7~12세,382
201905,부산광역시,해운대구,일반수급자,여성,13~15세,258
201905,부산광역시,해운대구,일반수급자,여성,16~18세,341
201905,부산광역시,해운대구,일반수급자,여성,19~29세,349
201905,부산광역시,해운대구,일반수급자,여성,30~39세,273
201905,부산광역시,해운대구,일반수급자,여성,40~49세,725
201905,부산광역시,해운대구,일반수급자,여성,50~59세,932
201905,부산광역시,해운대구,일반수급자,남성,13~15세,285
201905,부산광역시,해운대구,일반수급자,여성,60~64세,644
201905,부산광역시,해운대구,일반수급자,남성,7세미만,143
201905,부산광역시,해운대구,일반수급자,여성,65~69세,802
201905,부산광역시,해운대구,일반수급자,여성,70~74세,809
201905,부산광역시,해운대구,일반수급자,여성,75~79세,1019
201905,부산광역시,해운대구,일반수급자,여성,80~89세,1210
201905,부산광역시,해운대구,일반수급자,여성,90세이상,184
201905,부산광역시,해운대구,조건부수급자,남성,7세미만,35
201905,부산광역시,해운대구,조건부수급자,남성,7~12세,72
201905,부산광역시,해운대구,조건부수급자,남성,13~15세,53
201905,부산광역시,해운대구,조건부수급자,남성,16~18세,92
201905,부산광역시,해운대구,일반수급자,남성,16~18세,396
201905,부산광역시,해운대구,조건부수급자,남성,19~29세,222
201905,부산광역시,해운대구,조건부수급자,남성,30~39세,32
201905,부산광역시,해운대구,조건부수급자,남성,40~49세,109
201905,부산광역시,해운대구,조건부수급자,남성,50~59세,226
201905,부산광역시,해운대구,조건부수급자,남성,60~64세,95
201905,부산광역시,해운대구,조건부수급자,남성,65~69세,18
201905,부산광역시,해운대구,조건부수급자,남성,70~74세,8
201905,부산광역시,해운대구,조건부수급자,남성,75~79세,10
201905,부산광역시,해운대구,조건부수급자,남성,80~89세,5
201905,부산광역시,해운대구,조건부수급자,여성,7세미만,27
201905,부산광역시,해운대구,조건부수급자,여성,7~12세,80
201905,부산광역시,해운대구,조건부수급자,여성,13~15세,49
201905,부산광역시,해운대구,조건부수급자,여성,16~18세,74
201905,부산광역시,해운대구,조건부수급자,여성,19~29세,272
201905,부산광역시,사하구,조건부수급자,여성,30~39세,86
201905,부산광역시,사하구,조건부수급자,여성,40~49세,300
201905,부산광역시,사하구,일반수급자,남성,19~29세,269
201905,부산광역시,사하구,조건부수급자,여성,50~59세,340
201905,부산광역시,사하구,조건부수급자,여성,60~64세,118
201905,부산광역시,사하구,일반수급자,남성,7세미만,110
201905,부산광역시,사하구,조건부수급자,여성,65~69세,23
201905,부산광역시,사하구,조건부수급자,여성,70~74세,19
201905,부산광역시,사하구,조건부수급자,여성,75~79세,24
201905,부산광역시,사하구,조건부수급자,여성,80~89세,21
201905,부산광역시,사하구,조건부수급자,여성,90세이상,3
201905,부산광역시,사하구,시설수급자,남성,7세미만,14
201905,부산광역시,사하구,시설수급자,남성,7~12세,14
201905,부산광역시,사하구,시설수급자,남성,13~15세,6
201905,부산광역시,사하구,시설수급자,남성,16~18세,13
201905,부산광역시,사하구,시설수급자,남성,19~29세,2
201905,부산광역시,사하구,시설수급자,남성,30~39세,5
201905,부산광역시,사하구,시설수급자,남성,40~49세,10
201905,부산광역시,사하구,시설수급자,남성,50~59세,24
201905,부산광역시,사하구,시설수급자,남성,60~64세,7
201905,부산광역시,사하구,일반수급자,남성,30~39세,200
201905,부산광역시,사하구,시설수급자,남성,65~69세,29
201905,부산광역시,사하구,시설수급자,남성,70~74세,18
201905,부산광역시,사하구,시설수급자,남성,75~79세,17
201905,부산광역시,사하구,일반수급자,남성,40~49세,596
201905,부산광역시,사하구,시설수급자,남성,80~89세,19
201905,부산광역시,사하구,시설수급자,남성,90세이상,4
201905,부산광역시,사하구,시설수급자,여성,7세미만,13
201905,부산광역시,사하구,시설수급자,여성,7~12세,13
201905,부산광역시,사하구,시설수급자,여성,13~15세,10
201905,부산광역시,사하구,시설수급자,여성,16~18세,7
201905,부산광역시,사하구,시설수급자,여성,19~29세,8
201905,부산광역시,사하구,시설수급자,여성,30~39세,13
201905,부산광역시,사하구,시설수급자,여성,40~49세,32
201905,부산광역시,사하구,시설수급자,여성,50~59세,70
201905,부산광역시,사하구,시설수급자,여성,60~64세,63
201905,부산광역시,사하구,시설수급자,여성,65~69세,47
201905,부산광역시,사하구,시설수급자,여성,70~74세,30
201905,부산광역시,사하구,일반수급자,남성,50~59세,1233
201905,부산광역시,사하구,시설수급자,여성,75~79세,21
201905,부산광역시,사하구,시설수급자,여성,80~89세,83
201905,부산광역시,사하구,시설수급자,여성,90세이상,43
201905,부산광역시,사하구,특례수급자,남성,7~12세,3
201905,부산광역시,사하구,특례수급자,남성,13~15세,3
201905,부산광역시,사하구,특례수급자,남성,16~18세,7
201905,부산광역시,사하구,특례수급자,남성,19~29세,15
201905,부산광역시,사하구,특례수급자,남성,30~39세,6
201905,부산광역시,사하구,특례수급자,남성,40~49세,17
201905,부산광역시,사하구,특례수급자,남성,50~59세,49
201905,부산광역시,사하구,특례수급자,남성,60~64세,32
201905,부산광역시,사하구,특례수급자,남성,65~69세,13
201905,부산광역시,사하구,특례수급자,남성,70~74세,15
201905,부산광역시,사하구,특례수급자,남성,75~79세,14
201905,부산광역시,사하구,일반수급자,남성,60~64세,745
201905,부산광역시,사하구,특례수급자,남성,80~89세,18
201905,부산광역시,사하구,특례수급자,남성,90세이상,3
201905,부산광역시,사하구,특례수급자,여성,7세미만,1
201905,부산광역시,사하구,특례수급자,여성,7~12세,5
201905,부산광역시,사하구,특례수급자,여성,13~15세,4
201905,부산광역시,사하구,특례수급자,여성,16~18세,11
201905,부산광역시,사하구,특례수급자,여성,19~29세,20
201905,부산광역시,사하구,특례수급자,여성,30~39세,4
201905,부산광역시,사하구,특례수급자,여성,40~49세,32
201905,부산광역시,사하구,특례수급자,여성,50~59세,69
201905,부산광역시,사하구,특례수급자,여성,60~64세,29
201905,부산광역시,사하구,특례수급자,여성,65~69세,22
201905,부산광역시,사하구,특례수급자,여성,70~74세,34
201905,부산광역시,사하구,특례수급자,여성,75~79세,38
201905,부산광역시,사하구,특례수급자,여성,80~89세,26
201905,부산광역시,사하구,특례수급자,여성,90세이상,3
201905,부산광역시,사하구,일반수급자,남성,65~69세,609
201905,부산광역시,사하구,일반수급자,남성,70~74세,469
201905,부산광역시,사하구,일반수급자,남성,75~79세,443
201905,부산광역시,사하구,일반수급자,남성,7~12세,360
201905,부산광역시,사하구,일반수급자,남성,80~89세,347
201905,부산광역시,사하구,일반수급자,남성,90세이상,27
201905,부산광역시,사하구,일반수급자,여성,7세미만,120
201905,부산광역시,사하구,일반수급자,여성,7~12세,340
201905,부산광역시,사하구,일반수급자,여성,13~15세,232
201905,부산광역시,사하구,일반수급자,여성,16~18세,294
201905,부산광역시,사하구,일반수급자,여성,19~29세,282
201905,부산광역시,사하구,일반수급자,여성,30~39세,277
201905,부산광역시,사하구,일반수급자,여성,40~49세,617
201905,부산광역시,사하구,일반수급자,여성,50~59세,883
201905,부산광역시,사하구,일반수급자,여성,60~64세,648
201905,부산광역시,사하구,일반수급자,남성,13~15세,225
201905,부산광역시,사하구,일반수급자,여성,65~69세,720
201905,부산광역시,사하구,일반수급자,여성,70~74세,825
201905,부산광역시,사하구,일반수급자,여성,75~79세,923
201905,부산광역시,사하구,일반수급자,여성,80~89세,1018
201905,부산광역시,사하구,일반수급자,여성,90세이상,162
201905,부산광역시,사하구,조건부수급자,남성,7세미만,44
201905,부산광역시,사하구,조건부수급자,남성,7~12세,96
201905,부산광역시,사하구,조건부수급자,남성,13~15세,67
201905,부산광역시,사하구,조건부수급자,남성,16~18세,122
201905,부산광역시,사하구,조건부수급자,남성,19~29세,271
201905,부산광역시,사하구,조건부수급자,남성,30~39세,56
201905,부산광역시,사하구,조건부수급자,남성,40~49세,149
201905,부산광역시,사하구,일반수급자,남성,16~18세,317
201905,부산광역시,사하구,조건부수급자,남성,50~59세,315
201905,부산광역시,사하구,조건부수급자,남성,60~64세,134
201905,부산광역시,사하구,조건부수급자,남성,65~69세,26
201905,부산광역시,사하구,조건부수급자,남성,70~74세,7
201905,부산광역시,사하구,조건부수급자,남성,75~79세,4
201905,부산광역시,사하구,조건부수급자,남성,80~89세,5
201905,부산광역시,사하구,조건부수급자,남성,90세이상,2
201905,부산광역시,사하구,조건부수급자,여성,7세미만,44
201905,부산광역시,사하구,조건부수급자,여성,7~12세,83
201905,부산광역시,사하구,조건부수급자,여성,13~15세,79
201905,부산광역시,사하구,조건부수급자,여성,16~18세,108
201905,부산광역시,사하구,조건부수급자,여성,19~29세,361
201905,부산광역시,금정구,조건부수급자,여성,19~29세,87
201905,부산광역시,금정구,조건부수급자,여성,30~39세,13
201905,부산광역시,금정구,조건부수급자,여성,40~49세,62
201905,부산광역시,금정구,조건부수급자,여성,50~59세,87
201905,부산광역시,금정구,일반수급자,남성,19~29세,334
201905,부산광역시,금정구,조건부수급자,여성,60~64세,38
201905,부산광역시,금정구,조건부수급자,여성,65~69세,10
201905,부산광역시,금정구,조건부수급자,여성,70~74세,2
201905,부산광역시,금정구,조건부수급자,여성,75~79세,5
201905,부산광역시,금정구,조건부수급자,여성,80~89세,2
201905,부산광역시,금정구,시설수급자,남성,7세미만,19
201905,부산광역시,금정구,시설수급자,남성,7~12세,27
201905,부산광역시,금정구,시설수급자,남성,13~15세,29
201905,부산광역시,금정구,시설수급자,남성,16~18세,22
201905,부산광역시,금정구,시설수급자,남성,19~29세,16
201905,부산광역시,금정구,시설수급자,남성,30~39세,2
201905,부산광역시,금정구,시설수급자,남성,40~49세,3
201905,부산광역시,금정구,시설수급자,남성,50~59세,3
201905,부산광역시,금정구,시설수급자,남성,60~64세,1
201905,부산광역시,금정구,일반수급자,남성,30~39세,136
201905,부산광역시,금정구,시설수급자,남성,65~69세,10
201905,부산광역시,금정구,시설수급자,남성,70~74세,11
201905,부산광역시,금정구,시설수급자,남성,75~79세,14
201905,부산광역시,금정구,시설수급자,남성,80~89세,18
